sequence_ID,bifurcation_points
6483,1500
6484,1500
6485,1500
6486,1500
6487,1500
6488,1500
6489,1500
6490,1500
6491,1500
6492,1500
6493,1500
6494,1500
6495,1500
6496,1500
6497,1500
6498,1500
6499,1500
6500,1500
6501,641.47
6502,1049.1
6503,894.12
6504,1109.66
6505,649.94
6506,899.02
6507,1375.26
6508,674.99
6509,880.13
6510,1142.68
6511,899.2
6512,750.24
6513,586.75
6514,755.26
6515,697.65
6516,724.85
6517,946.06
6518,1426.08
6519,709.7
6520,1178.52
6521,898.88
6522,1285.62
6523,1450.31
6524,1105.47
6525,775.6
6526,1450.14
6527,751.49
6528,1402.15
6529,1489.98
6530,936.83
6531,1132.16
6532,801.48
6533,971.75
6534,809.83
6535,1034.42
6536,597.67
6537,969.59
6538,559.71
6539,1139.58
6540,1237.5
6541,883.64
6542,980.44
6543,688.78
6544,1072.44
6545,1279.87
6546,882.32
6547,784.94
6548,1110.93
6549,1122.75
6550,772.18
6551,646.11
6552,1129.7
6553,1069.25
6554,794.89
6555,1075.47
6556,763.43
6557,1476.11
6558,1097.08
6559,1165.51
6560,1254.45
6561,870.38
6562,884.37
6563,746.18
6564,1429.57
6565,874.43
6566,763.16
6567,897.52
6568,978.64
6569,733.39
6570,830.44
6571,1047.71
6572,1206.33
6573,1047.08
6574,898.69
6575,1311.01
6576,954.53
6577,1221.03
6578,1055.48
6579,877.05
6580,757.29
6581,804.96
6582,933.94
6583,1126.86
6584,733.71
6585,958.69
6586,1487.1
6587,1174.58
6588,961.55
6589,916.6
6590,1045.78
6591,576.03
6592,781.75
6593,670.29
6594,809.66
6595,937.4
6596,764.77
6597,896.3
6598,1283.95
6599,1195.97
6600,1111.01
6601,767.39
6602,929.9
6603,1012.75
6604,1290.82
6605,654.43
6606,800.78
6607,1065.6
6608,886.37
6609,1374.36
6610,753.08
6611,1109.53
6612,852.81
6613,947.21
6614,711.8
6615,983.81
6616,558.79
6617,642.24
6618,995.71
6619,692.4
6620,885.86
6621,877.69
6622,1345.66
6623,767.82
6624,1007.46
6625,721.02
6626,872.58
6627,748.24
6628,598.09
6629,749.91
6630,1390.46
6631,924.27
6632,1117.47
6633,586.45
6634,920.22
6635,809.99
6636,1236.66
6637,546.67
6638,915.25
6639,1227.74
6640,771.23
6641,1430.44
6642,1027.64
6643,887.63
6644,1097.72
6645,1267.27
6646,1180.62
6647,1018.25
6648,774.3
6649,1038.11
6650,853.27
6651,1478.13
6652,759.55
6653,869.94
6654,995.06
6655,760.89
6656,1014.27
6657,755.72
6658,846.06
6659,726.07
6660,711.23
6661,1127.47
6662,1241.37
6663,795.34
6664,1317.05
6665,877.74
6666,713.35
6667,703.22
6668,620.13
6669,700.91
6670,623.44
6671,693.33
6672,1014.38
6673,822.47
6674,838.2
6675,789.45
6676,800.56
6677,773.14
6678,1033.84
6679,1408.1
6680,1001.66
6681,1412.46
6682,1267.05
6683,769.32
6684,983.02
6685,625.31
6686,665.21
6687,598.3
6688,943.06
6689,1115.42
6690,1112.39
6691,793.7
6692,659.65
6693,760.73
6694,777.38
6695,664.85
6696,704.08
6697,750.06
6698,1041.22
6699,1047.48
6700,1247.25
6701,670.38
6702,1031.47
6703,746.73
6704,1211.71
6705,1125.15
6706,851.06
6707,1142.49
6708,754.92
6709,817.21
6710,1487.4
6711,1392.97
6712,509.69
6713,868.29
6714,729.34
6715,732.68
6716,861.74
6717,1074.73
6718,1223.73
6719,1080.98
6720,918.47
6721,1108.12
6722,819.56
6723,799.26
6724,888.58
6725,798.78
6726,727.79
6727,1351.61
6728,1424.91
6729,1202.05
6730,804.75
6731,609.97
6732,1439.12
6733,1151.08
6734,1124.87
6735,834.49
6736,637.54
6737,1066.83
6738,672.71
6739,1084.42
6740,688.72
6741,918.16
6742,1141.49
6743,1312.16
6744,1370.99
6745,804.76
6746,648.89
6747,970.66
6748,959.3
6749,1093.48
6750,917.4
6751,980.16
6752,801.96
6753,1305.66
6754,1351.85
6755,600.81
6756,1149.97
6757,841.43
6758,1314.82
6759,929.33
6760,736.92
6761,1026.87
6762,836.44
6763,1110.19
6764,1235.98
6765,992.06
6766,713.91
6767,1031.15
6768,881.89
6769,1018.69
6770,698.38
6771,1004.85
6772,1140.08
6773,981.35
6774,761.34
6775,650.54
6776,701
6777,614.01
6778,739.24
6779,764.89
6780,1014.27
6781,1443.61
6782,829.99
6783,1377.98
6784,1203.1
6785,604.88
6786,1069.1
6787,1092.06
6788,767.17
6789,734.26
6790,946.92
6791,1441.95
6792,578.74
6793,798.89
6794,801.58
6795,1431.68
6796,1021.64
6797,770.51
6798,1331.94
6799,798.02
6800,865.15
6801,706.04
6802,1035.58
6803,892.95
6804,721.08
6805,1168.77
6806,742.82
6807,1055.75
6808,933.49
6809,955.56
6810,770.67
6811,1009.46
6812,1114.47
6813,777.75
6814,827.72
6815,740.06
6816,1352.97
6817,904.04
6818,615.78
6819,1461.17
6820,730.24
6821,875.34
6822,1378.12
6823,788.65
6824,780.72
6825,1215.62
6826,718.98
6827,768.65
6828,873.61
6829,1221.84
6830,923.34
6831,1133.2
6832,666.4
6833,1074.32
6834,1045.96
6835,614.17
6836,777.67
6837,930.77
6838,841.75
6839,1173.98
6840,1106.65
6841,1189
6842,1316.68
6843,1002.84
6844,1005.97
6845,772.71
6846,649.75
6847,707.45
6848,1239.59
6849,924.75
6850,662.63
6851,951.49
6852,1179.52
6853,800.92
6854,1182.21
6855,1254.9
6856,1164.55
6857,747.9
6858,696.23
6859,710.46
6860,962.18
6861,1409.5
6862,1181.84
6863,1257.76
6864,930.93
6865,1352.37
6866,892.05
6867,1037.86
6868,768.86
6869,920.33
6870,866.33
6871,745.59
6872,690.49
6873,630.41
6874,713.07
6875,1007.19
6876,816.69
6877,1150.97
6878,1045.66
6879,991.92
6880,833.71
6881,720.02
6882,790.07
6883,1038.42
6884,1378.63
6885,1176.12
6886,933.34
6887,1247.52
6888,929.23
6889,1095.97
6890,1064.59
6891,1205.56
6892,1174.74
6893,1325.94
6894,688.85
6895,996.95
6896,617.49
6897,1445.19
6898,724.32
6899,938.81
6900,1200.11
6901,1382.16
6902,784.27
6903,1254.63
6904,905.74
6905,857.64
6906,930.7
6907,868.03
6908,1246.83
6909,773.04
6910,1259.96
6911,894.11
6912,716.29
6913,1098.83
6914,777.53
6915,1284.19
6916,794.76
6917,1247.4
6918,862.97
6919,1347.38
6920,915.37
6921,734.24
6922,1014.52
6923,853.98
6924,735.94
6925,1216.43
6926,1353.17
6927,1420.1
6928,903.2
6929,1178.23
6930,1497.49
6931,686.46
6932,570.21
6933,1241.35
6934,879.62
6935,975.35
6936,874.53
6937,585.94
6938,658.77
6939,1158.8
6940,593.08
6941,861.2
6942,775.93
6943,798.84
6944,1375.61
6945,1313
6946,1207.15
6947,902.67
6948,1022.26
6949,1412.71
6950,754.39
6951,721.6
6952,1416.31
6953,987.92
6954,734.33
6955,868.74
6956,1135.43
6957,1007.21
6958,782.3
6959,1104.05
6960,1257.63
6961,796.21
6962,1233.95
6963,665.07
6964,545.92
6965,667.42
6966,972.88
6967,1101.45
6968,575.21
6969,747.1
6970,789.63
6971,1129.98
6972,689.2
6973,1378.07
6974,614.68
6975,1237.49
6976,709.47
6977,1218.12
6978,603.53
6979,688.71
6980,761.78
6981,937.43
6982,661.22
6983,1348.8
6984,861.57
6985,800.21
6986,1285.84
6987,1479.65
6988,1037.01
6989,967.32
6990,603.89
6991,1363.13
6992,726.21
6993,1021.27
6994,790.39
6995,628.76
6996,1015.16
6997,851.02
6998,752.26
6999,1125.9
7000,1159.67
7001,1500
7002,1500
7003,1500
7004,1500
7005,1500
7006,1500
7007,1500
7008,1500
7009,1500
7010,1500
7011,1500
7012,1500
7013,1500
7014,1500
7015,1500
7016,1500
7017,1500
7018,1500
7019,1500
7020,1500
7021,1500
7022,1500
7023,1500
7024,1500
7025,1500
7026,1500
7027,1500
7028,1500
7029,1500
7030,1500
7031,1500
7032,1500
7033,1500
7034,1500
7035,1500
7036,1500
7037,1500
7038,1500
7039,1500
7040,1500
7041,1500
7042,1500
7043,1500
7044,1500
7045,1500
7046,1500
7047,1500
7048,1500
7049,1500
7050,1500
7051,1500
7052,1500
7053,1500
7054,1500
7055,1500
7056,1500
7057,1500
7058,1500
7059,1500
7060,1500
7061,1500
7062,1500
7063,1500
7064,1500
7065,1500
7066,1500
7067,1500
7068,1500
7069,1500
7070,1500
7071,1500
7072,1500
7073,1500
7074,1500
7075,1500
7076,1500
7077,1500
7078,1500
7079,1500
7080,1500
7081,1500
7082,1500
7083,1500
7084,1500
7085,1500
7086,1500
7087,1500
7088,1500
7089,1500
7090,1500
7091,1500
7092,1500
7093,1500
7094,1500
7095,1500
7096,1500
7097,1500
7098,1500
7099,1500
7100,1500
7101,1500
7102,1500
7103,1500
7104,1500
7105,1500
7106,1500
7107,1500
7108,1500
7109,1500
7110,1500
7111,1500
7112,1500
7113,1500
7114,1500
7115,1500
7116,1500
7117,1500
7118,1500
7119,1500
7120,1500
7121,1500
7122,1500
7123,1500
7124,1500
7125,1500
7126,1500
7127,1500
7128,1500
7129,1500
7130,1500
7131,1500
7132,1500
7133,1500
7134,1500
7135,1500
7136,1500
7137,1500
7138,1500
7139,1500
7140,1500
7141,1500
7142,1500
7143,1500
7144,1500
7145,1500
7146,1500
7147,1500
7148,1500
7149,1500
7150,1500
7151,1500
7152,1500
7153,1500
7154,1500
7155,1500
7156,1500
7157,1500
7158,1500
7159,1500
7160,1500
7161,1500
7162,1500
7163,1500
7164,1500
7165,1500
7166,1500
7167,1500
7168,1500
7169,1500
7170,1500
7171,1500
7172,1500
7173,1500
7174,1500
7175,1500
7176,1500
7177,1500
7178,1500
7179,1500
7180,1500
7181,1500
7182,1500
7183,1500
7184,1500
7185,1500
7186,1500
7187,1500
7188,1500
7189,1500
7190,1500
7191,1500
7192,1500
7193,1500
7194,1500
7195,1500
7196,1500
7197,1500
7198,1500
7199,1500
7200,1500
7201,1500
7202,1500
7203,1500
7204,1500
7205,1500
7206,1500
7207,1500
7208,1500
7209,1500
7210,1500
7211,1500
7212,1500
7213,1500
7214,1500
7215,1500
7216,1500
7217,1500
7218,1500
7219,1500
7220,1500
7221,1500
7222,1500
7223,1500
7224,1500
7225,1500
7226,1500
7227,1500
7228,1500
7229,1500
7230,1500
7231,1500
7232,1500
7233,1500
7234,1500
7235,1500
7236,1500
7237,1500
7238,1500
7239,1500
7240,1500
7241,1500
7242,1500
7243,1500
7244,1500
7245,1500
7246,1500
7247,1500
7248,1500
7249,1500
7250,1500
7251,1500
7252,1500
7253,1500
7254,1500
7255,1500
7256,1500
7257,1500
7258,1500
7259,1500
7260,1500
7261,1500
7262,1500
7263,1500
7264,1500
7265,1500
7266,1500
7267,1500
7268,1500
7269,1500
7270,1500
7271,1500
7272,1500
7273,1500
7274,1500
7275,1500
7276,1500
7277,1500
7278,1500
7279,1500
7280,1500
7281,1500
7282,1500
7283,1500
7284,1500
7285,1500
7286,1500
7287,1500
7288,1500
7289,1500
7290,1500
7291,1500
7292,1500
7293,1500
7294,1500
7295,1500
7296,1500
7297,1500
7298,1500
7299,1500
7300,1500
7301,1500
7302,1500
7303,1500
7304,1500
7305,1500
7306,1500
7307,1500
7308,1500
7309,1500
7310,1500
7311,1500
7312,1500
7313,1500
7314,1500
7315,1500
7316,1500
7317,1500
7318,1500
7319,1500
7320,1500
7321,1500
7322,1500
7323,1500
7324,1500
7325,1500
7326,1500
7327,1500
7328,1500
7329,1500
7330,1500
7331,1500
7332,1500
7333,1500
7334,1500
7335,1500
7336,1500
7337,1500
7338,1500
7339,1500
7340,1500
7341,1500
7342,1500
7343,1500
7344,1500
7345,1500
7346,1500
7347,1500
7348,1500
7349,1500
7350,1500
7351,1500
7352,1500
7353,1500
7354,1500
7355,1500
7356,1500
7357,1500
7358,1500
7359,1500
7360,1500
7361,1500
7362,1500
7363,1500
7364,1500
7365,1500
7366,1500
7367,1500
7368,1500
7369,1500
7370,1500
7371,1500
7372,1500
7373,1500
7374,1500
7375,1500
7376,1500
7377,1500
7378,1500
7379,1500
7380,1500
7381,1500
7382,1500
7383,1500
7384,1500
7385,1500
7386,1500
7387,1500
7388,1500
7389,1500
7390,1500
7391,1500
7392,1500
7393,1500
7394,1500
7395,1500
7396,1500
7397,1500
7398,1500
7399,1500
7400,1500
7401,1500
7402,1500
7403,1500
7404,1500
7405,1500
7406,1500
7407,1500
7408,1500
7409,1500
7410,1500
7411,1500
7412,1500
7413,1500
7414,1500
7415,1500
7416,1500
7417,1500
7418,1500
7419,1500
7420,1500
7421,1500
7422,1500
7423,1500
7424,1500
7425,1500
7426,1500
7427,1500
7428,1500
7429,1500
7430,1500
7431,1500
7432,1500
7433,1500
7434,1500
7435,1500
7436,1500
7437,1500
7438,1500
7439,1500
7440,1500
7441,1500
7442,1500
7443,1500
7444,1500
7445,1500
7446,1500
7447,1500
7448,1500
7449,1500
7450,1500
7451,1500
7452,1500
7453,1500
7454,1500
7455,1500
7456,1500
7457,1500
7458,1500
7459,1500
7460,1500
7461,1500
7462,1500
7463,1500
7464,1500
7465,1500
7466,1500
7467,1500
7468,1500
7469,1500
7470,1500
7471,1500
7472,1500
7473,1500
7474,1500
7475,1500
7476,1500
7477,1500
7478,1500
7479,1500
7480,1500
7481,1500
7482,1500
7483,1500
7484,1500
7485,1500
7486,1500
7487,1500
7488,1500
7489,1500
7490,1500
7491,1500
7492,1500
7493,1500
7494,1500
7495,1500
7496,1500
7497,1500
7498,1500
7499,1500
7500,1500
7501,1038.12
7502,1002.34
7503,1094.96
7504,793.8
7505,790.06
7506,1008.35
7507,878.55
7508,824.69
7509,1204.41
7510,1051.52
7511,1086.89
7512,792.58
7513,1022.06
7514,1310.31
7515,536.56
7516,864.47
7517,899.56
7518,1063.12
7519,738.22
7520,574.32
7521,902.34
7522,877.15
7523,1137.32
7524,1399.22
7525,1363.05
7526,672.9
7527,1159.35
7528,1281.75
7529,1075.41
7530,596.39
7531,732.59
7532,802.03
7533,752.58
7534,1491.35
7535,1118.75
7536,1042.33
7537,821.7
7538,677.24
7539,1064.63
7540,964.9
7541,868.4
7542,761.1
7543,726.45
7544,1083.75
7545,847.35
7546,645.66
7547,848.55
7548,1268.3
7549,866.34
7550,925.53
7551,1119.81
7552,763.54
7553,866.55
7554,1456.47
7555,663.24
7556,972.44
7557,1341.54
7558,749.51
7559,759.95
7560,1230.2
7561,1350.79
7562,721.32
7563,699.34
7564,839.35
7565,1081.62
7566,1113.21
7567,804.48
7568,598.89
7569,1497.44
7570,833.77
7571,1171.69
7572,729.58
7573,1075.86
7574,1196.2
7575,1367.42
7576,772.35
7577,1098.82
7578,1183.79
7579,887.87
7580,926.28
7581,740.22
7582,1001
7583,752.45
7584,1094.33
7585,751.78
7586,817.65
7587,760.1
7588,1283.06
7589,1006.63
7590,933.67
7591,720.82
7592,636.44
7593,605.51
7594,917.33
7595,1417.73
7596,1100.1
7597,743.61
7598,852.96
7599,1073.66
7600,1168.59
7601,1305.33
7602,1411.83
7603,961
7604,834.06
7605,920.25
7606,788.76
7607,737.86
7608,994.28
7609,1139.94
7610,605.79
7611,1146.19
7612,775.38
7613,1012.05
7614,612.08
7615,1272.54
7616,1284.75
7617,705.08
7618,758.96
7619,695.89
7620,1098.29
7621,702.94
7622,933.47
7623,770.15
7624,738.9
7625,693.41
7626,876.7
7627,1221.27
7628,771.84
7629,680.98
7630,1469.14
7631,722.09
7632,1271.67
7633,650.75
7634,1332.09
7635,579.3
7636,1270.2
7637,775.2
7638,917.34
7639,562.01
7640,637.02
7641,1279.16
7642,868.92
7643,1156.25
7644,698.14
7645,698.73
7646,804.98
7647,1199.62
7648,1383.26
7649,595.95
7650,1311.36
7651,748.72
7652,898.64
7653,1290.97
7654,648.04
7655,1069.85
7656,926.23
7657,931.74
7658,1083.88
7659,701.64
7660,749.75
7661,707.73
7662,778.12
7663,1332.06
7664,840.82
7665,737.15
7666,1244.57
7667,609.64
7668,896.07
7669,784.89
7670,734.9
7671,744.06
7672,778.12
7673,800.01
7674,942.14
7675,770.72
7676,982.5
7677,794.12
7678,839.05
7679,919.26
7680,1266.69
7681,1405.45
7682,828.65
7683,720.6
7684,913.37
7685,920.82
7686,810
7687,1226.72
7688,1015.19
7689,875.14
7690,612.74
7691,850.25
7692,733.78
7693,1192.94
7694,992.33
7695,1014.14
7696,636.23
7697,1018.68
7698,685.41
7699,1202.24
7700,1296.57
7701,836.62
7702,764.2
7703,758.86
7704,1425.8
7705,916.57
7706,1428.08
7707,771
7708,680.7
7709,1202.4
7710,967.67
7711,862.98
7712,677
7713,1169.83
7714,687.29
7715,747.4
7716,618.28
7717,962.25
7718,1496.51
7719,1250.26
7720,1487.13
7721,749.64
7722,711.82
7723,904.95
7724,709.27
7725,1228.4
7726,1236.6
7727,1152.04
7728,667.77
7729,1351.18
7730,863.8
7731,666.22
7732,849.4
7733,520.59
7734,663.54
7735,905.47
7736,750.41
7737,1374.95
7738,976.93
7739,762.21
7740,569.63
7741,758
7742,837.76
7743,562.25
7744,1135.76
7745,702.37
7746,746.64
7747,1200.53
7748,595.8
7749,1149.76
7750,538.82
7751,1412.81
7752,1444.89
7753,593.08
7754,597.12
7755,837.27
7756,1451.14
7757,770.63
7758,968.27
7759,1081.87
7760,714.67
7761,767.1
7762,733.09
7763,761.75
7764,881.22
7765,1228.46
7766,769.51
7767,1147.41
7768,1029.11
7769,1289.82
7770,911.63
7771,978.84
7772,1231.5
7773,1261.14
7774,594.94
7775,1116.89
7776,618.22
7777,812.3
7778,982.43
7779,716.74
7780,1365.07
7781,861.78
7782,863.28
7783,1247.45
7784,736.98
7785,620.82
7786,753.94
7787,1005.12
7788,1054.61
7789,876.71
7790,650.75
7791,1203.47
7792,640.91
7793,711.38
7794,598.94
7795,835.19
7796,740.72
7797,595.24
7798,1294.55
7799,1291.93
7800,1333.88
7801,867.26
7802,896.88
7803,651.51
7804,1325.41
7805,823.21
7806,1165.55
7807,1240.93
7808,989.38
7809,611.28
7810,1028.26
7811,1314.23
7812,969.49
7813,1095.24
7814,852.96
7815,594.22
7816,1419.63
7817,752.75
7818,1492.56
7819,1222.15
7820,1116.49
7821,1337.77
7822,772.64
7823,1030.89
7824,804.87
7825,574.05
7826,752.75
7827,951.4
7828,857.48
7829,1220.97
7830,637.24
7831,710.19
7832,935.83
7833,965.19
7834,831.98
7835,755.39
7836,572.06
7837,1107.71
7838,807.79
7839,1487.97
7840,666.81
7841,1164.46
7842,1495.5
7843,1148
7844,567.6
7845,985.38
7846,1086.63
7847,877.6
7848,707.95
7849,1093.15
7850,1140.55
7851,974.7
7852,1198.44
7853,1457.9
7854,954.83
7855,993.14
7856,1141.9
7857,659
7858,713.93
7859,1205.51
7860,1160.06
7861,774.69
7862,1494.92
7863,912.12
7864,789.79
7865,1114.82
7866,1006.52
7867,613.3
7868,1186.56
7869,680.5
7870,760.65
7871,874.7
7872,1367.69
7873,1416.15
7874,656.67
7875,923.99
7876,901.22
7877,1138.68
7878,712.22
7879,978.8
7880,906.83
7881,1301.99
7882,1164.15
7883,964.23
7884,766.77
7885,1442.41
7886,1284.5
7887,976.68
7888,1109.93
7889,852.23
7890,882.02
7891,696.82
7892,1088.05
7893,746.42
7894,1366.4
7895,958.83
7896,1000.41
7897,937.21
7898,740.24
7899,666.5
7900,751.11
7901,1366.69
7902,1171.36
7903,1122.16
7904,880.32
7905,646.92
7906,1097.26
7907,561.73
7908,744.13
7909,992.93
7910,590.54
7911,777.29
7912,834.77
7913,1091.56
7914,797.85
7915,1256.06
7916,1438.77
7917,743.52
7918,1383.33
7919,1030.67
7920,1123.44
7921,818.07
7922,1018.29
7923,606.71
7924,1091.59
7925,934.83
7926,742.25
7927,669.35
7928,1039.11
7929,1132.28
7930,1329.46
7931,1138.09
7932,935.29
7933,966.3
7934,900.58
7935,761.87
7936,1387.25
7937,1175.57
7938,1163.19
7939,665.41
7940,955.15
7941,568.3
7942,1387.83
7943,794.18
7944,895.47
7945,1112.62
7946,797.47
7947,860.93
7948,1232.42
7949,1095.16
7950,1254.4
7951,721.41
7952,638.61
7953,931.97
7954,559.19
7955,977.91
7956,659.62
7957,1220.04
7958,774.42
7959,1392.87
7960,682.59
7961,679.2
7962,888.51
7963,764.01
7964,1184.45
7965,1141.88
7966,782.43
7967,1003.21
7968,616.07
7969,829.86
7970,676.58
7971,806.77
7972,975.81
7973,658.14
7974,1039.27
7975,795.87
7976,1360.85
7977,1338.53
7978,970.39
7979,1425.67
7980,649.74
7981,715.7
7982,598.59
7983,740.17
7984,893.18
7985,1263.03
7986,758.78
7987,823.42
7988,860.44
7989,1206.91
7990,762.64
7991,625.7
7992,677.28
7993,681.5
7994,1444.25
7995,893.32
7996,608.37
7997,1254.58
7998,766.93
7999,610.75
8000,1222.76
8001,1500
8002,1500
8003,1500
8004,1500
8005,1500
8006,1500
8007,1500
8008,1500
8009,1500
8010,1500
8011,1500
8012,1500
8013,1500
8014,1500
8015,1500
8016,1500
8017,1500
8018,1500
8019,1500
8020,1500
8021,1500
8022,1500
8023,1500
8024,1500
8025,1500
8026,1500
8027,1500
8028,1500
8029,1500
8030,1500
8031,1500
8032,1500
8033,1500
8034,1500
8035,1500
8036,1500
8037,1500
8038,1500
8039,1500
8040,1500
8041,1500
8042,1500
8043,1500
8044,1500
8045,1500
8046,1500
8047,1500
8048,1500
8049,1500
8050,1500
8051,1500
8052,1500
8053,1500
8054,1500
8055,1500
8056,1500
8057,1500
8058,1500
8059,1500
8060,1500
8061,1500
8062,1500
8063,1500
8064,1500
8065,1500
8066,1500
8067,1500
8068,1500
8069,1500
8070,1500
8071,1500
8072,1500
8073,1500
8074,1500
8075,1500
8076,1500
8077,1500
8078,1500
8079,1500
8080,1500
8081,1500
8082,1500
8083,1500
8084,1500
8085,1500
8086,1500
8087,1500
8088,1500
8089,1500
8090,1500
8091,1500
8092,1500
8093,1500
8094,1500
8095,1500
8096,1500
8097,1500
8098,1500
8099,1500
8100,1500
8101,1500
8102,1500
8103,1500
8104,1500
8105,1500
8106,1500
8107,1500
8108,1500
8109,1500
8110,1500
8111,1500
8112,1500
8113,1500
8114,1500
8115,1500
8116,1500
8117,1500
8118,1500
8119,1500
8120,1500
8121,1500
8122,1500
8123,1500
8124,1500
8125,1500
8126,1500
8127,1500
8128,1500
8129,1500
8130,1500
8131,1500
8132,1500
8133,1500
8134,1500
8135,1500
8136,1500
8137,1500
8138,1500
8139,1500
8140,1500
8141,1500
8142,1500
8143,1500
8144,1500
8145,1500
8146,1500
8147,1500
8148,1500
8149,1500
8150,1500
8151,1500
8152,1500
8153,1500
8154,1500
8155,1500
8156,1500
8157,1500
8158,1500
8159,1500
8160,1500
8161,1500
8162,1500
8163,1500
8164,1500
8165,1500
8166,1500
8167,1500
8168,1500
8169,1500
8170,1500
8171,1500
8172,1500
8173,1500
8174,1500
8175,1500
8176,1500
8177,1500
8178,1500
8179,1500
8180,1500
8181,1500
8182,1500
8183,1500
8184,1500
8185,1500
8186,1500
8187,1500
8188,1500
8189,1500
8190,1500
8191,1500
8192,1500
8193,1500
8194,1500
8195,1500
8196,1500
8197,1500
8198,1500
8199,1500
8200,1500
8201,1500
8202,1500
8203,1500
8204,1500
8205,1500
8206,1500
8207,1500
8208,1500
8209,1500
8210,1500
8211,1500
8212,1500
8213,1500
8214,1500
8215,1500
8216,1500
8217,1500
8218,1500
8219,1500
8220,1500
8221,1500
8222,1500
8223,1500
8224,1500
8225,1500
8226,1500
8227,1500
8228,1500
8229,1500
8230,1500
8231,1500
8232,1500
8233,1500
8234,1500
8235,1500
8236,1500
8237,1500
8238,1500
8239,1500
8240,1500
8241,1500
8242,1500
8243,1500
8244,1500
8245,1500
8246,1500
8247,1500
8248,1500
8249,1500
8250,1500
8251,1500
8252,1500
8253,1500
8254,1500
8255,1500
8256,1500
8257,1500
8258,1500
8259,1500
8260,1500
8261,1500
8262,1500
8263,1500
8264,1500
8265,1500
8266,1500
8267,1500
8268,1500
8269,1500
8270,1500
8271,1500
8272,1500
8273,1500
8274,1500
8275,1500
8276,1500
8277,1500
8278,1500
8279,1500
8280,1500
8281,1500
8282,1500
8283,1500
8284,1500
8285,1500
8286,1500
8287,1500
8288,1500
8289,1500
8290,1500
8291,1500
8292,1500
8293,1500
8294,1500
8295,1500
8296,1500
8297,1500
8298,1500
8299,1500
8300,1500
8301,1500
8302,1500
8303,1500
8304,1500
8305,1500
8306,1500
8307,1500
8308,1500
8309,1500
8310,1500
8311,1500
8312,1500
8313,1500
8314,1500
8315,1500
8316,1500
8317,1500
8318,1500
8319,1500
8320,1500
8321,1500
8322,1500
8323,1500
8324,1500
8325,1500
8326,1500
8327,1500
8328,1500
8329,1500
8330,1500
8331,1500
8332,1500
8333,1500
8334,1500
8335,1500
8336,1500
8337,1500
8338,1500
8339,1500
8340,1500
8341,1500
8342,1500
8343,1500
8344,1500
8345,1500
8346,1500
8347,1500
8348,1500
8349,1500
8350,1500
8351,1500
8352,1500
8353,1500
8354,1500
8355,1500
8356,1500
8357,1500
8358,1500
8359,1500
8360,1500
8361,1500
8362,1500
8363,1500
8364,1500
8365,1500
8366,1500
8367,1500
8368,1500
8369,1500
8370,1500
8371,1500
8372,1500
8373,1500
8374,1500
8375,1500
8376,1500
8377,1500
8378,1500
8379,1500
8380,1500
8381,1500
8382,1500
8383,1500
8384,1500
8385,1500
8386,1500
8387,1500
8388,1500
8389,1500
8390,1500
8391,1500
8392,1500
8393,1500
8394,1500
8395,1500
8396,1500
8397,1500
8398,1500
8399,1500
8400,1500
8401,1500
8402,1500
8403,1500
8404,1500
8405,1500
8406,1500
8407,1500
8408,1500
8409,1500
8410,1500
8411,1500
8412,1500
8413,1500
8414,1500
8415,1500
8416,1500
8417,1500
8418,1500
8419,1500
8420,1500
8421,1500
8422,1500
8423,1500
8424,1500
8425,1500
8426,1500
8427,1500
8428,1500
8429,1500
8430,1500
8431,1500
8432,1500
8433,1500
8434,1500
8435,1500
8436,1500
8437,1500
8438,1500
8439,1500
8440,1500
8441,1500
8442,1500
8443,1500
8444,1500
8445,1500
8446,1500
8447,1500
8448,1500
8449,1500
8450,1500
8451,1500
8452,1500
8453,1500
8454,1500
8455,1500
8456,1500
8457,1500
8458,1500
8459,1500
8460,1500
8461,1500
8462,1500
8463,1500
8464,1500
8465,1500
8466,1500
8467,1500
8468,1500
8469,1500
8470,1500
8471,1500
8472,1500
8473,1500
8474,1500
8475,1500
8476,1500
8477,1500
8478,1500
8479,1500
8480,1500
8481,1500
8482,1500
8483,1500
8484,1500
8485,1500
8486,1500
8487,1500
8488,1500
8489,1500
8490,1500
8491,1500
8492,1500
8493,1500
8494,1500
8495,1500
8496,1500
8497,1500
8498,1500
8499,1500
8500,1500
8501,726.75
8502,859.73
8503,720.59
8504,694.98
8505,628.33
8506,1397.04
8507,955.93
8508,915.03
8509,711.63
8510,1366.74
8511,708.49
8512,769.82
8513,1415.79
8514,911.11
8515,764.5
8516,845.28
8517,779.45
8518,1088.84
8519,884.77
8520,1481.69
8521,827.53
8522,986.08
8523,1026.96
8524,681.86
8525,734.82
8526,716.77
8527,722.19
8528,1079.42
8529,1156.77
8530,801.1
8531,1048.62
8532,887.77
8533,1071.12
8534,787.88
8535,1042.13
8536,870.39
8537,749.69
8538,1270.83
8539,882.78
8540,859.75
8541,1376.33
8542,659.47
8543,1245.68
8544,688.5
8545,692.77
8546,865.82
8547,630.35
8548,1068.62
8549,986.48
8550,1045.66
8551,1397.97
8552,1040.36
8553,1355.96
8554,671.07
8555,828.71
8556,1376.28
8557,898.39
8558,1235.43
8559,742.9
8560,880.12
8561,640.33
8562,999.05
8563,634.8
8564,1107.12
8565,608.23
8566,1375.33
8567,1222.56
8568,1313.14
8569,926.85
